order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct
O010648,2025-12-14,C00606,P0013,1,162.09,0.08
O010711,2025-12-14,C00720,P0031,1,421.61,0.0
O011060,2025-12-14,C01241,P0005,1,5384.27,0.0
O011136,2025-12-14,C00919,P0013,2,162.09,0.0
O014629,2025-12-14,C01035,P0008,1,401.37,0.0
O015478,2025-12-14,C01050,P0045,1,220.35,0.07
O015683,2025-12-14,C01495,P0007,1,263.61,0.0
O016107,2025-12-14,C00196,P0016,1,115.24,0.0
O016107,2025-12-14,C00196,P0024,2,377.55,0.0
O016107,2025-12-14,C00196,P0039,1,73.24,0.0
O016107,2025-12-14,C00196,P0032,3,130.18,0.0
O016618,2025-12-14,C01213,P0051,1,123.47,0.17
O016618,2025-12-14,C01213,P0028,1,707.58,0.19
O017830,2025-12-14,C00274,P0002,1,3873.05,0.0
O001488,2025-12-15,C01433,P0007,2,263.61,0.18
O001488,2025-12-15,C01433,P0009,3,362.63,0.0
O001488,2025-12-15,C01433,P0016,1,115.24,0.0
O002387,2025-12-15,C00191,P0038,1,329.15,0.0
O003552,2025-12-15,C00702,P0007,1,263.61,0.0
O003552,2025-12-15,C00702,P0011,1,335.89,0.0
O003737,2025-12-15,C00366,P0034,1,253.6,0.0
O003737,2025-12-15,C00366,P0040,1,202.57,0.0
O003737,2025-12-15,C00366,P0041,2,176.09,0.0
O003737,2025-12-15,C00366,P0004,1,5897.93,0.0
O004234,2025-12-15,C01335,P0043,1,1429.14,0.0
O004937,2025-12-15,C01107,P0054,1,314.97,0.0
O004937,2025-12-15,C01107,P0047,1,166.79,0.0
O005400,2025-12-15,C01416,P0050,1,241.01,0.0
O005400,2025-12-15,C01416,P0013,1,162.09,0.14
O006306,2025-12-15,C00475,P0014,1,156.55,0.0
O006306,2025-12-15,C00475,P0007,2,263.61,0.0
O007234,2025-12-15,C00063,P0038,1,329.15,0.0
O007234,2025-12-15,C00063,P0009,2,362.63,0.0
O007305,2025-12-15,C00923,P0047,2,166.79,0.1
O007305,2025-12-15,C00923,P0062,1,78.89,0.0
O007305,2025-12-15,C00923,P0041,1,176.09,0.06
O008246,2025-12-15,C00821,P0041,1,176.09,0.1
O008538,2025-12-15,C01234,P0057,2,135.82,0.0
O008538,2025-12-15,C01234,P0029,5,896.65,0.0
O009722,2025-12-15,C00399,P0051,5,123.47,0.0
O009722,2025-12-15,C00399,P0025,2,164.23,0.0
O009722,2025-12-15,C00399,P0034,2,253.6,0.0
O010937,2025-12-15,C00868,P0017,1,210.5,0.0
O010937,2025-12-15,C00868,P0049,1,87.48,0.0
O011507,2025-12-15,C01234,P0052,1,86.93,0.0
O011507,2025-12-15,C01234,P0011,5,335.89,0.0
O012888,2025-12-15,C01377,P0021,1,168.83,0.0
O012888,2025-12-15,C01377,P0063,1,140.01,0.0
O012888,2025-12-15,C01377,P0050,1,241.01,0.0
O012971,2025-12-15,C00094,P0029,1,896.65,0.0
O012971,2025-12-15,C00094,P0011,1,335.89,0.0
O012978,2025-12-15,C01082,P0045,2,220.35,0.0
O012978,2025-12-15,C01082,P0029,1,896.65,0.0
O013776,2025-12-15,C00841,P0059,1,37.28,0.0
O014287,2025-12-15,C01221,P0061,1,159.11,0.0
O015081,2025-12-15,C00629,P0013,1,162.09,0.13
O015081,2025-12-15,C00629,P0018,1,134.91,0.0
O015081,2025-12-15,C00629,P0011,2,335.89,0.05
O015453,2025-12-15,C01013,P0033,2,218.91,0.0
O015453,2025-12-15,C01013,P0035,1,81.6,0.0
O015474,2025-12-15,C00573,P0025,2,164.23,0.0
O015474,2025-12-15,C00573,P0043,1,1429.14,0.0
O015586,2025-12-15,C00565,P0057,1,135.82,0.15
O016340,2025-12-15,C00668,P0045,1,220.35,0.0
O016457,2025-12-15,C00831,P0043,3,1429.14,0.0
O016711,2025-12-15,C01430,P0062,2,78.89,0.13
O016711,2025-12-15,C01430,P0018,3,134.91,0.0
O016711,2025-12-15,C01430,P0018,1,134.91,0.19
O016807,2025-12-15,C00782,P0044,1,2005.1,0.12
O016807,2025-12-15,C00782,P0049,1,87.48,0.0
O016818,2025-12-15,C00353,P0062,2,78.89,0.0
O016818,2025-12-15,C00353,P0022,5,279.91,0.0
O016818,2025-12-15,C00353,P0051,1,123.47,0.0
O016818,2025-12-15,C00353,P0055,1,120.34,0.0
O016823,2025-12-15,C00731,P0008,1,401.37,0.15
O016823,2025-12-15,C00731,P0056,5,92.75,0.0
O017160,2025-12-15,C01135,P0036,1,372.04,0.18
O017335,2025-12-15,C01016,P0026,1,118.22,0.0
O017335,2025-12-15,C01016,P0062,1,78.89,0.0
O017361,2025-12-15,C01208,P0050,1,241.01,0.0
O000842,2025-12-16,C00978,P0039,2,73.24,0.0
O000988,2025-12-16,C00386,P0024,5,377.55,0.15
O001418,2025-12-16,C00926,P0056,1,92.75,0.0
O001829,2025-12-16,C01226,P0017,1,210.5,0.17
O002263,2025-12-16,C00686,P0043,1,1429.14,0.0
O002742,2025-12-16,C00596,P0011,1,335.89,0.06
O003709,2025-12-16,C00733,P0028,2,707.58,0.0
O004799,2025-12-16,C00778,P0028,1,707.58,0.07
O004962,2025-12-16,C01327,P0025,2,164.23,0.0
O004962,2025-12-16,C01327,P0011,1,335.89,0.05
O005834,2025-12-16,C01033,P0035,1,81.6,0.18
O005916,2025-12-16,C01195,P0057,1,135.82,0.0
O005954,2025-12-16,C00552,P0025,1,164.23,0.14
O009713,2025-12-16,C00563,P0061,1,159.11,0.07
O009771,2025-12-16,C01295,P0055,1,120.34,0.0
O009771,2025-12-16,C01295,P0056,1,92.75,0.0
O009879,2025-12-16,C00346,P0031,1,421.61,0.0
O009879,2025-12-16,C00346,P0036,1,372.04,0.0
O010253,2025-12-16,C01323,P0058,1,153.41,0.11
O010253,2025-12-16,C01323,P0051,2,123.47,0.0
O011174,2025-12-16,C00715,P0051,3,123.47,0.0
O011552,2025-12-16,C01358,P0035,1,81.6,0.0
O012020,2025-12-16,C00587,P0015,1,58.99,0.0
O012132,2025-12-16,C00301,P0058,1,153.41,0.12
O013990,2025-12-16,C01201,P0041,1,176.09,0.0
O014201,2025-12-16,C01386,P0008,2,401.37,0.0
O014201,2025-12-16,C01386,P0022,2,279.91,0.0
O014205,2025-12-16,C01261,P0052,1,86.93,0.0
O014205,2025-12-16,C01261,P0043,1,1429.14,0.0
O015525,2025-12-16,C00808,P0023,1,173.85,0.0
O015653,2025-12-16,C01077,P0013,1,162.09,0.0
O016022,2025-12-16,C00947,P0006,1,5192.19,0.1
O016022,2025-12-16,C00947,P0011,2,335.89,0.18
O016022,2025-12-16,C00947,P0042,3,1937.41,0.0
O016117,2025-12-16,C00635,P0053,1,181.61,0.13
O016378,2025-12-16,C01326,P0009,2,362.63,0.0
O016395,2025-12-16,C00122,P0061,1,159.11,0.0
O016871,2025-12-16,C00205,P0048,3,236.48,0.14
O016871,2025-12-16,C00205,P0057,1,135.82,0.14
O017411,2025-12-16,C01418,P0013,1,162.09,0.0
O017411,2025-12-16,C01418,P0055,5,120.34,0.2
O017423,2025-12-16,C00940,P0039,1,73.24,0.0
O017806,2025-12-16,C01296,P0042,1,1937.41,0.1
O000217,2025-12-17,C01166,P0044,1,2005.1,0.0
O000217,2025-12-17,C01166,P0046,2,280.9,0.0
O001429,2025-12-17,C00498,P0043,1,1429.14,0.08
O001429,2025-12-17,C00498,P0045,2,220.35,0.0
O001663,2025-12-17,C01253,P0040,1,202.57,0.0
O001663,2025-12-17,C01253,P0008,1,401.37,0.0
O001663,2025-12-17,C01253,P0024,1,377.55,0.0
O001919,2025-12-17,C01184,P0045,1,220.35,0.18
O001919,2025-12-17,C01184,P0056,2,92.75,0.2
O001919,2025-12-17,C01184,P0034,2,253.6,0.0
O001919,2025-12-17,C01184,P0061,1,159.11,0.0
O002009,2025-12-17,C00809,P0057,1,135.82,0.12
O002009,2025-12-17,C00809,P0034,1,253.6,0.0
O002009,2025-12-17,C00809,P0042,1,1937.41,0.0
O002009,2025-12-17,C00809,P0041,2,176.09,0.0
O002062,2025-12-17,C00960,P0011,2,335.89,0.0
O002239,2025-12-17,C00192,P0060,3,136.4,0.0
O002239,2025-12-17,C00192,P0028,1,707.58,0.0
O002239,2025-12-17,C00192,P0053,1,181.61,0.1
O003300,2025-12-17,C01146,P0039,1,73.24,0.0
O003300,2025-12-17,C01146,P0048,1,236.48,0.0
O003300,2025-12-17,C01146,P0058,1,153.41,0.0
O003300,2025-12-17,C01146,P0053,1,181.61,0.17
O003331,2025-12-17,C01170,P0024,1,377.55,0.0
O003331,2025-12-17,C01170,P0049,1,87.48,0.0
O003660,2025-12-17,C00803,P0020,1,250.67,0.0
O004203,2025-12-17,C01474,P0043,1,1429.14,0.0
O004460,2025-12-17,C00513,P0053,1,181.61,0.1
O005145,2025-12-17,C00777,P0039,1,73.24,0.0
O005220,2025-12-17,C01225,P0007,2,263.61,0.0
O005870,2025-12-17,C00831,P0051,1,123.47,0.0
O005870,2025-12-17,C00831,P0049,2,87.48,0.16
O005870,2025-12-17,C00831,P0051,1,123.47,0.0
O006008,2025-12-17,C00260,P0024,1,377.55,0.0
O006366,2025-12-17,C01488,P0058,1,153.41,0.0
O006366,2025-12-17,C01488,P0016,1,115.24,0.0
O006366,2025-12-17,C01488,P0023,2,173.85,0.0
O006366,2025-12-17,C01488,P0011,1,335.89,0.0
O008054,2025-12-17,C00338,P0062,2,78.89,0.19
O008326,2025-12-17,C00899,P0032,1,130.18,0.0
O008483,2025-12-17,C00396,P0054,3,314.97,0.08
O008686,2025-12-17,C00356,P0013,2,162.09,0.0
O009019,2025-12-17,C00272,P0050,2,241.01,0.0
O009318,2025-12-17,C01212,P0034,1,253.6,0.0
O009318,2025-12-17,C01212,P0023,1,173.85,0.11
O009318,2025-12-17,C01212,P0038,3,329.15,0.0
O009546,2025-12-17,C01319,P0022,1,279.91,0.0
O009546,2025-12-17,C01319,P0013,1,162.09,0.0
O009596,2025-12-17,C01246,P0044,1,2005.1,0.0
O009762,2025-12-17,C00289,P0063,2,140.01,0.0
O009762,2025-12-17,C00289,P0016,1,115.24,0.0
O010338,2025-12-17,C01196,P0045,1,220.35,0.0
O010338,2025-12-17,C01196,P0055,1,120.34,0.0
O010341,2025-12-17,C00872,P0005,1,5384.27,0.0
O010341,2025-12-17,C00872,P0025,5,164.23,0.0
O010341,2025-12-17,C00872,P0045,1,220.35,0.0
O011046,2025-12-17,C00942,P0039,5,73.24,0.18
O011046,2025-12-17,C00942,P0022,1,279.91,0.0
O011711,2025-12-17,C01113,P0015,1,58.99,0.0
O012610,2025-12-17,C00046,P0021,1,168.83,0.0
O012610,2025-12-17,C00046,P0024,2,377.55,0.0
O012610,2025-12-17,C00046,P0013,5,162.09,0.0
O012610,2025-12-17,C00046,P0054,1,314.97,0.0
O013073,2025-12-17,C00150,P0052,1,86.93,0.0
O013410,2025-12-17,C00529,P0016,1,115.24,0.0
O013566,2025-12-17,C01478,P0028,1,707.58,0.0
O013566,2025-12-17,C01478,P0045,1,220.35,0.0
O013566,2025-12-17,C01478,P0045,2,220.35,0.0
O013566,2025-12-17,C01478,P0012,1,233.19,0.0
O013877,2025-12-17,C00727,P0056,3,92.75,0.0
O013877,2025-12-17,C00727,P0029,1,896.65,0.16
O014149,2025-12-17,C01177,P0038,1,329.15,0.14
O014528,2025-12-17,C00057,P0016,1,115.24,0.0
O014528,2025-12-17,C00057,P0022,1,279.91,0.0
O014763,2025-12-17,C00542,P0013,1,162.09,0.0
O014763,2025-12-17,C00542,P0041,1,176.09,0.0
O014763,2025-12-17,C00542,P0047,1,166.79,0.12
O015371,2025-12-17,C00108,P0020,2,250.67,0.0
O015893,2025-12-17,C00775,P0061,3,159.11,0.0
O015907,2025-12-17,C01077,P0022,1,279.91,0.0
O016146,2025-12-17,C00983,P0027,5,457.48,0.0
O016146,2025-12-17,C00983,P0003,1,2558.81,0.0
O016146,2025-12-17,C00983,P0062,1,78.89,0.0
O017592,2025-12-17,C00126,P0031,1,421.61,0.0
O000573,2025-12-18,C00233,P0034,1,253.6,0.0
O000573,2025-12-18,C00233,P0028,1,707.58,0.0
O000573,2025-12-18,C00233,P0039,1,73.24,0.0
O001691,2025-12-18,C01308,P0051,1,123.47,0.0
O002784,2025-12-18,C00284,P0045,1,220.35,0.0
O002784,2025-12-18,C00284,P0030,1,579.21,0.0
O002784,2025-12-18,C00284,P0014,1,156.55,0.0
O003564,2025-12-18,C00935,P0027,1,457.48,0.0
O003792,2025-12-18,C01002,P0038,1,329.15,0.0
O004657,2025-12-18,C01159,P0011,1,335.89,0.0
O004657,2025-12-18,C01159,P0055,1,120.34,0.0
O004769,2025-12-18,C00923,P0045,1,220.35,0.0
O004769,2025-12-18,C00923,P0051,1,123.47,0.0
O005116,2025-12-18,C00172,P0028,1,707.58,0.0
O006416,2025-12-18,C01220,P0059,5,37.28,0.0
O006761,2025-12-18,C00679,P0038,1,329.15,0.0
O007643,2025-12-18,C01298,P0013,2,162.09,0.0
O007836,2025-12-18,C01032,P0045,1,220.35,0.0
O007836,2025-12-18,C01032,P0013,2,162.09,0.0
O007910,2025-12-18,C00755,P0015,1,58.99,0.0
O007920,2025-12-18,C00180,P0009,1,362.63,0.0
O009857,2025-12-18,C00650,P0052,1,86.93,0.0
O009857,2025-12-18,C00650,P0013,1,162.09,0.0
O009857,2025-12-18,C00650,P0040,1,202.57,0.0
O009857,2025-12-18,C00650,P0025,5,164.23,0.0
O010535,2025-12-18,C01166,P0055,1,120.34,0.0
O011598,2025-12-18,C01220,P0056,1,92.75,0.0
O011598,2025-12-18,C01220,P0041,1,176.09,0.0
O011598,2025-12-18,C01220,P0008,1,401.37,0.18
O012729,2025-12-18,C00289,P0021,1,168.83,0.0
O012729,2025-12-18,C00289,P0054,1,314.97,0.0
O012729,2025-12-18,C00289,P0036,1,372.04,0.1
O012729,2025-12-18,C00289,P0046,1,280.9,0.0
O012996,2025-12-18,C00207,P0024,1,377.55,0.0
O013153,2025-12-18,C00939,P0022,1,279.91,0.0
O015060,2025-12-18,C00963,P0038,1,329.15,0.0
O016592,2025-12-18,C00519,P0011,1,335.89,0.0
O016592,2025-12-18,C00519,P0063,1,140.01,0.0
O016690,2025-12-18,C01257,P0038,5,329.15,0.0
O016690,2025-12-18,C01257,P0050,1,241.01,0.0
O016690,2025-12-18,C01257,P0062,3,78.89,0.0
O017056,2025-12-18,C00196,P0007,2,263.61,0.0
O017063,2025-12-18,C01021,P0042,5,1937.41,0.0
O017063,2025-12-18,C01021,P0035,2,81.6,0.0
O017063,2025-12-18,C01021,P0014,1,156.55,0.0
O017063,2025-12-18,C01021,P0031,1,421.61,0.0
O000126,2025-12-19,C01327,P0039,3,73.24,0.0
O000487,2025-12-19,C00242,P0035,1,81.6,0.14
O001651,2025-12-19,C00128,P0030,1,579.21,0.12
O003309,2025-12-19,C00404,P0044,1,2005.1,0.0
O003322,2025-12-19,C00591,P0020,2,250.67,0.0
O003353,2025-12-19,C00567,P0022,1,279.91,0.0
O003353,2025-12-19,C00567,P0059,1,37.28,0.07
O003353,2025-12-19,C00567,P0025,1,164.23,0.07
O003353,2025-12-19,C00567,P0028,2,707.58,0.16
O003574,2025-12-19,C00296,P0041,1,176.09,0.11
O003834,2025-12-19,C01121,P0047,1,166.79,0.0
O003834,2025-12-19,C01121,P0042,3,1937.41,0.0
O005048,2025-12-19,C00996,P0006,1,5192.19,0.13
O005947,2025-12-19,C00407,P0031,1,421.61,0.09
O005947,2025-12-19,C00407,P0023,1,173.85,0.0
O005947,2025-12-19,C00407,P0061,1,159.11,0.0
O005947,2025-12-19,C00407,P0022,1,279.91,0.07
O006281,2025-12-19,C00184,P0037,1,224.17,0.0
O007674,2025-12-19,C00440,P0062,1,78.89,0.0
O008355,2025-12-19,C01189,P0031,1,421.61,0.12
O009257,2025-12-19,C01343,P0022,2,279.91,0.0
O009714,2025-12-19,C00147,P0050,1,241.01,0.0
O009753,2025-12-19,C01199,P0024,5,377.55,0.0
O010627,2025-12-19,C01160,P0025,3,164.23,0.0
O010627,2025-12-19,C01160,P0006,2,5192.19,0.0
O010638,2025-12-19,C00313,P0011,1,335.89,0.0
O010638,2025-12-19,C00313,P0025,2,164.23,0.0
O010638,2025-12-19,C00313,P0008,3,401.37,0.0
O012036,2025-12-19,C01018,P0026,1,118.22,0.0
O012036,2025-12-19,C01018,P0057,3,135.82,0.0
O012036,2025-12-19,C01018,P0043,1,1429.14,0.15
O012050,2025-12-19,C00606,P0023,1,173.85,0.0
O012061,2025-12-19,C00066,P0030,1,579.21,0.0
O012085,2025-12-19,C00029,P0002,1,3873.05,0.15
O012085,2025-12-19,C00029,P0038,2,329.15,0.18
O013891,2025-12-19,C00575,P0053,1,181.61,0.12
O013891,2025-12-19,C00575,P0032,5,130.18,0.13
O014351,2025-12-19,C00260,P0062,1,78.89,0.0
O015218,2025-12-19,C01254,P0055,2,120.34,0.0
O015311,2025-12-19,C01111,P0025,1,164.23,0.0
O015564,2025-12-19,C00994,P0013,2,162.09,0.19
O015726,2025-12-19,C00160,P0025,3,164.23,0.0
O015726,2025-12-19,C00160,P0011,3,335.89,0.0
O015726,2025-12-19,C00160,P0031,1,421.61,0.15
O015930,2025-12-19,C01350,P0053,2,181.61,0.0
O015930,2025-12-19,C01350,P0062,1,78.89,0.0
O016250,2025-12-19,C00288,P0047,1,166.79,0.0
O017276,2025-12-19,C00684,P0054,2,314.97,0.0
O017581,2025-12-19,C00826,P0008,1,401.37,0.0
O017581,2025-12-19,C00826,P0003,2,2558.81,0.0
O000055,2025-12-20,C00106,P0023,2,173.85,0.0
O000633,2025-12-20,C00318,P0047,3,166.79,0.0
O000633,2025-12-20,C00318,P0011,1,335.89,0.0
O000633,2025-12-20,C00318,P0049,1,87.48,0.0
O000633,2025-12-20,C00318,P0032,1,130.18,0.0
O002534,2025-12-20,C00129,P0022,5,279.91,0.0
O002534,2025-12-20,C00129,P0062,1,78.89,0.0
O002534,2025-12-20,C00129,P0014,1,156.55,0.0
O002534,2025-12-20,C00129,P0050,1,241.01,0.0
O003280,2025-12-20,C00487,P0002,1,3873.05,0.0
O004771,2025-12-20,C01020,P0004,2,5897.93,0.0
O005407,2025-12-20,C00861,P0038,1,329.15,0.0
O005407,2025-12-20,C00861,P0039,1,73.24,0.0
O005407,2025-12-20,C00861,P0028,1,707.58,0.0
O008367,2025-12-20,C00958,P0019,1,259.77,0.0
O009011,2025-12-20,C00885,P0049,1,87.48,0.0
O009774,2025-12-20,C00067,P0038,1,329.15,0.0
O009774,2025-12-20,C00067,P0062,1,78.89,0.0
O009774,2025-12-20,C00067,P0059,1,37.28,0.0
O012107,2025-12-20,C00174,P0015,1,58.99,0.0
O012449,2025-12-20,C00862,P0034,1,253.6,0.0
O012744,2025-12-20,C00360,P0003,2,2558.81,0.0
O013854,2025-12-20,C01327,P0054,1,314.97,0.0
O013854,2025-12-20,C01327,P0005,1,5384.27,0.0
O013854,2025-12-20,C01327,P0038,1,329.15,0.0
O013854,2025-12-20,C01327,P0006,1,5192.19,0.0
O014756,2025-12-20,C01294,P0043,1,1429.14,0.0
O014756,2025-12-20,C01294,P0009,1,362.63,0.0
O014756,2025-12-20,C01294,P0024,2,377.55,0.0
O015041,2025-12-20,C00112,P0013,1,162.09,0.0
O015041,2025-12-20,C00112,P0023,2,173.85,0.0
O015696,2025-12-20,C00667,P0032,3,130.18,0.0
O016605,2025-12-20,C00008,P0047,1,166.79,0.0
O016845,2025-12-20,C00858,P0005,5,5384.27,0.0
O016938,2025-12-20,C01487,P0054,1,314.97,0.0
O017542,2025-12-20,C01214,P0062,2,78.89,0.0
O017542,2025-12-20,C01214,P0014,1,156.55,0.05
O000584,2025-12-21,C01351,P0007,1,263.61,0.2
O000903,2025-12-21,C01483,P0058,1,153.41,0.0
O000903,2025-12-21,C01483,P0043,1,1429.14,0.0
O001182,2025-12-21,C00860,P0001,1,2389.01,0.0
O001182,2025-12-21,C00860,P0014,2,156.55,0.0
O002152,2025-12-21,C00529,P0050,1,241.01,0.0
O002640,2025-12-21,C00155,P0054,2,314.97,0.0
O002640,2025-12-21,C00155,P0053,3,181.61,0.0
O002735,2025-12-21,C01478,P0059,1,37.28,0.0
O003874,2025-12-21,C01430,P0026,1,118.22,0.17
O003874,2025-12-21,C01430,P0051,1,123.47,0.0
O003874,2025-12-21,C01430,P0054,1,314.97,0.0
O003874,2025-12-21,C01430,P0031,2,421.61,0.0
O003900,2025-12-21,C00332,P0061,3,159.11,0.0
O003900,2025-12-21,C00332,P0041,1,176.09,0.0
O004065,2025-12-21,C00585,P0028,1,707.58,0.0
O004645,2025-12-21,C00912,P0027,1,457.48,0.11
O004645,2025-12-21,C00912,P0009,1,362.63,0.16
O004645,2025-12-21,C00912,P0009,3,362.63,0.0
O004645,2025-12-21,C00912,P0038,1,329.15,0.17
O005354,2025-12-21,C00585,P0061,2,159.11,0.0
O005354,2025-12-21,C00585,P0049,2,87.48,0.06
O006812,2025-12-21,C01318,P0061,1,159.11,0.0
O007457,2025-12-21,C00472,P0056,1,92.75,0.0
O007457,2025-12-21,C00472,P0043,1,1429.14,0.0
O008429,2025-12-21,C00204,P0045,1,220.35,0.0
O008429,2025-12-21,C00204,P0043,1,1429.14,0.0
O008853,2025-12-21,C01024,P0006,1,5192.19,0.0
O008853,2025-12-21,C01024,P0062,1,78.89,0.0
O008853,2025-12-21,C01024,P0011,2,335.89,0.06
O009954,2025-12-21,C00085,P0051,1,123.47,0.0
O009954,2025-12-21,C00085,P0058,1,153.41,0.13
O009954,2025-12-21,C00085,P0036,1,372.04,0.0
O009954,2025-12-21,C00085,P0039,2,73.24,0.14
O010957,2025-12-21,C00488,P0048,1,236.48,0.0
O010957,2025-12-21,C00488,P0051,1,123.47,0.0
O010957,2025-12-21,C00488,P0030,1,579.21,0.0
O010957,2025-12-21,C00488,P0009,1,362.63,0.0
O011087,2025-12-21,C00461,P0025,5,164.23,0.14
O011359,2025-12-21,C00907,P0032,1,130.18,0.0
O011359,2025-12-21,C00907,P0051,1,123.47,0.17
O012013,2025-12-21,C01015,P0005,1,5384.27,0.0
O012013,2025-12-21,C01015,P0054,2,314.97,0.0
O012013,2025-12-21,C01015,P0054,1,314.97,0.0
O012299,2025-12-21,C01355,P0008,1,401.37,0.08
O012299,2025-12-21,C01355,P0044,1,2005.1,0.0
O012533,2025-12-21,C00692,P0032,3,130.18,0.07
O012656,2025-12-21,C00458,P0022,1,279.91,0.0
O012656,2025-12-21,C00458,P0055,1,120.34,0.0
O013377,2025-12-21,C00043,P0009,1,362.63,0.07
O013377,2025-12-21,C00043,P0011,1,335.89,0.0
O013882,2025-12-21,C00162,P0041,1,176.09,0.0
O013882,2025-12-21,C00162,P0013,1,162.09,0.0
O016320,2025-12-21,C01249,P0053,2,181.61,0.0
O017651,2025-12-21,C01359,P0009,1,362.63,0.0
O017651,2025-12-21,C01359,P0033,1,218.91,0.0
O017925,2025-12-21,C00083,P0063,1,140.01,0.2
O017925,2025-12-21,C00083,P0008,1,401.37,0.0
O017925,2025-12-21,C00083,P0058,1,153.41,0.09
O000091,2025-12-22,C00777,P0043,1,1429.14,0.0
O000657,2025-12-22,C00485,P0056,2,92.75,0.0
O001156,2025-12-22,C00794,P0028,2,707.58,0.08
O001569,2025-12-22,C01338,P0011,1,335.89,0.0
O001569,2025-12-22,C01338,P0057,1,135.82,0.0
O001958,2025-12-22,C00014,P0051,1,123.47,0.0
O002260,2025-12-22,C00825,P0031,1,421.61,0.0
O002260,2025-12-22,C00825,P0005,1,5384.27,0.0
O002309,2025-12-22,C01250,P0044,1,2005.1,0.0
O002309,2025-12-22,C01250,P0043,2,1429.14,0.0
O002541,2025-12-22,C01091,P0050,1,241.01,0.0
O002541,2025-12-22,C01091,P0047,1,166.79,0.0
O002759,2025-12-22,C00179,P0025,1,164.23,0.0
O003892,2025-12-22,C00200,P0038,1,329.15,0.0
O003953,2025-12-22,C00477,P0012,1,233.19,0.0
O003953,2025-12-22,C00477,P0031,1,421.61,0.0
O005052,2025-12-22,C01481,P0041,1,176.09,0.0
O005534,2025-12-22,C01416,P0045,1,220.35,0.0
O005777,2025-12-22,C00248,P0032,5,130.18,0.0
O006865,2025-12-22,C01089,P0061,1,159.11,0.0
O007786,2025-12-22,C00132,P0005,1,5384.27,0.0
O008536,2025-12-22,C00139,P0013,1,162.09,0.18
O008712,2025-12-22,C00369,P0060,1,136.4,0.0
O008776,2025-12-22,C00245,P0009,1,362.63,0.0
O010004,2025-12-22,C00398,P0025,1,164.23,0.14
O010353,2025-12-22,C01306,P0030,2,579.21,0.0
O010640,2025-12-22,C01187,P0014,1,156.55,0.0
O010978,2025-12-22,C01044,P0012,1,233.19,0.0
O010978,2025-12-22,C01044,P0014,3,156.55,0.0
O010978,2025-12-22,C01044,P0004,1,5897.93,0.0
O011044,2025-12-22,C00117,P0053,1,181.61,0.09
O011044,2025-12-22,C00117,P0027,3,457.48,0.0
O011488,2025-12-22,C01182,P0011,3,335.89,0.0
O011488,2025-12-22,C01182,P0020,1,250.67,0.0
O011719,2025-12-22,C00155,P0050,1,241.01,0.0
O011719,2025-12-22,C00155,P0002,2,3873.05,0.0
O011719,2025-12-22,C00155,P0021,1,168.83,0.0
O011719,2025-12-22,C00155,P0060,1,136.4,0.0
O012178,2025-12-22,C01058,P0013,1,162.09,0.0
O012178,2025-12-22,C01058,P0041,1,176.09,0.0
O014585,2025-12-22,C00230,P0062,3,78.89,0.0
O014787,2025-12-22,C01190,P0042,1,1937.41,0.14
O015010,2025-12-22,C01161,P0058,1,153.41,0.0
O015384,2025-12-22,C01291,P0009,2,362.63,0.0
O015876,2025-12-22,C01467,P0054,1,314.97,0.0
O016864,2025-12-22,C01187,P0036,1,372.04,0.0
O017701,2025-12-22,C00903,P0032,1,130.18,0.0
O017701,2025-12-22,C00903,P0028,2,707.58,0.0
O017701,2025-12-22,C00903,P0038,1,329.15,0.0
O000607,2025-12-23,C00989,P0021,1,168.83,0.13
O000713,2025-12-23,C00476,P0025,1,164.23,0.0
O001510,2025-12-23,C01031,P0038,1,329.15,0.0
O001512,2025-12-23,C00485,P0050,1,241.01,0.0
O002522,2025-12-23,C00538,P0010,1,224.44,0.0
O002522,2025-12-23,C00538,P0014,2,156.55,0.0
O002558,2025-12-23,C00754,P0050,2,241.01,0.18
O002881,2025-12-23,C01322,P0013,2,162.09,0.0
O002881,2025-12-23,C01322,P0050,2,241.01,0.17
O002881,2025-12-23,C01322,P0030,1,579.21,0.0
O002881,2025-12-23,C01322,P0024,1,377.55,0.17
O002962,2025-12-23,C01065,P0011,2,335.89,0.0
O003867,2025-12-23,C00056,P0003,1,2558.81,0.19
O003867,2025-12-23,C00056,P0033,1,218.91,0.13
O003903,2025-12-23,C00193,P0005,1,5384.27,0.0
O003903,2025-12-23,C00193,P0022,2,279.91,0.0
O003903,2025-12-23,C00193,P0028,2,707.58,0.0
O003903,2025-12-23,C00193,P0061,2,159.11,0.0
O004121,2025-12-23,C01211,P0038,1,329.15,0.17
O004121,2025-12-23,C01211,P0055,1,120.34,0.0
O004179,2025-12-23,C00214,P0013,2,162.09,0.0
O004192,2025-12-23,C00819,P0009,1,362.63,0.0
O004192,2025-12-23,C00819,P0050,1,241.01,0.0
O006056,2025-12-23,C00445,P0011,1,335.89,0.05
O006990,2025-12-23,C00910,P0062,1,78.89,0.0
O006990,2025-12-23,C00910,P0041,2,176.09,0.0
O006990,2025-12-23,C00910,P0031,2,421.61,0.0
O007099,2025-12-23,C01174,P0040,1,202.57,0.0
O008071,2025-12-23,C00691,P0021,1,168.83,0.0
O008710,2025-12-23,C00130,P0004,2,5897.93,0.16
O010149,2025-12-23,C01228,P0033,1,218.91,0.1
